client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35129064.mp3	Aici, de asemenea, ne bazăm pe toți ceilalți.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35129065.mp3	Aş dori să mai spun încă un lucru.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35129066.mp3	Am fi putut merge mai departe?	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35129067.mp3	Debitorii cer măsuri de protecție față de abuzuri ale băncilor.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35129068.mp3	Dle președinte, am o afirmație, nu o întrebare.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35129069.mp3	Acesta este cel mai important lucru dintre toate.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35129070.mp3	De ce i s-a întâmplat minorităţii poloneze?	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35129071.mp3	Altminteri, nu există pierderi mai mari.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35129072.mp3	Este o curățenie impecabilă, iar oamenii sunt foarte politicoși a afirmat medicul.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35129073.mp3	Mulţi colegi deputaţi au intrat deja în detalii.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35129074.mp3	Îmi place foarte mult sportul auto și sportul în general.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35129075.mp3	Avem multe exemple de acest fel.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35129081.mp3	Totuși, sunt supus legii și legislației.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35129082.mp3	Desigur, acest lucru nu face parte din negociere.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35129083.mp3	Putem schimba ceva numai dacă lucrăm împreună.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35129084.mp3	Cei din urmă trebuie mereu să aibă prioritate.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35129085.mp3	Ajung, astfel, la ultimul mesaj principal.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157598.mp3	Toată lumea a fost de acord.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157599.mp3	Aş putea enumera o mulţime de alte cazuri.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157600.mp3	Femeile au nevoie de posibilitatea de a alege.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157601.mp3	Ochi pentru ochi şi dinte pentru dinte.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157602.mp3	Nu există conceptul de caveat emptor.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157603.mp3	Astfel se împart sarcinile între aliaţi.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157604.mp3	Depinde de dumneavoastră să votaţi pentru mine.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157605.mp3	Nu sugerăm diminuarea standardelor noastre sociale.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157606.mp3	Raikkonen nu a reușit să iasă din pluton în primele tururi.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157607.mp3	Trebuie să supraveghem îndeaproape evoluţia situaţiei.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157608.mp3	Europa se află pe drumul cel bun.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157609.mp3	Raportoarea susține, de asemenea, acest lucru.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157610.mp3	Vă urez succes în cadrul votului de mâine.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157611.mp3	De ce trebuie făcut acest lucru?	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157612.mp3	Acesta visează să ajungă în finala cupei româniei.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157613.mp3	Dincolo de efectele economice, greva ne face să avem și lipsă de încredere.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157614.mp3	De ce spun asta în acest mod astăzi?	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157615.mp3	Autoritățile din aceste țări au luat unele măsuri.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157616.mp3	Aş putea continua, dar mă voi opri aici.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157617.mp3	Trebuie să mobilizăm actorii pentru a acţiona.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157618.mp3	Aceștia nu mai pot să își hrănească animalele.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157619.mp3	Acest sprijin inegal duce la o concurență neloială.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157620.mp3	Timpul este de o importanţă vitală.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157621.mp3	De aceea aş spune că aveţi dreptate.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157622.mp3	Deci, acest pact social este foarte important.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157623.mp3	Cunoaștem foarte bine cauza acestei probleme.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157624.mp3	Deocamdată însă nu avem alternative reale.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157625.mp3	Aşadar, puteţi reacţiona în funcţie de dispoziţie.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157626.mp3	Sunt aspecte urgente, care se discută joi după-amiază.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157627.mp3	Acesta trebuie să fie obiectivul nostru final.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157628.mp3	De aceea, am decis să votez împotriva rezoluţiei.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157629.mp3	Deci, haideţi să lucrăm în această direcţie.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157630.mp3	Cei doi bărbați sunt acum în carantină.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157631.mp3	Cred că raportul adoptat oferă această posibilitate.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157632.mp3	Iar influența lor va continua să crească.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157633.mp3	Sigur că trebuie să facem mai multe.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157634.mp3	Nimic din acestea nu era previzibil.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157635.mp3	Va exista o mai bună protecţie a investitorilor.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157636.mp3	Prima măsură în semn de omagiu...	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157637.mp3	Guvernele naționale s-au grăbit să caute vinovații.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157638.mp3	De aceea este această preşedinţie atât de importantă.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157639.mp3	Preşedinţia nu ar trebui să se lase intimidată.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157640.mp3	Nu ne ocupăm cu reacții și răspunsuri pripite.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157641.mp3	Nu este vorba despre angajarea profesorilor.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157642.mp3	Am câștigat calificările și acum voi pleca din pole position.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157643.mp3	Am ajuns la un compromis satisfăcător.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157644.mp3	Aș dori să îi mulțumesc pentru acest lucru.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157645.mp3	Stimaţi colegi, ne aflăm într-un punct critic.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157646.mp3	Este o luptă a tuturor umaniștilor.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157647.mp3	Nu sugerez că este vina dvs.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157648.mp3	Domnilor, trebuie să ne oferiți o explicație.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157649.mp3	Principiul cofinanțării trebuie să fie stabilit clar.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157650.mp3	Nu faceți decât să permiteți aceste lucruri!	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157651.mp3	Criza, orice criză, este sursa schimbării.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157652.mp3	Șoferul mașinii și soția acestuia au fost transportați de urgență la spital.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157653.mp3	Deci, cum vom face acest lucru?	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157654.mp3	Brevetarea comunitară are o importanţă deosebită.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157655.mp3	Este ceva ce ar trebui să preţuim.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157656.mp3	Nu poate exista dezvoltare fără creștere economică.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157657.mp3	Mulţi observatori consideră că a fost ucis.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157658.mp3	Raportorul a avut o activitate excelentă.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157660.mp3	Doresc să fac o declaraţie oficială.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157661.mp3	Este momentul unui nou val de emancipare.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157662.mp3	Ce putem să facem în acest sens?	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157663.mp3	Este timpul să acționăm pe baza acestui raport.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157664.mp3	Am două întrebări referitoare la scanerele corporale.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157665.mp3	Cred că va avea chiar efectul contrar.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157666.mp3	Unele dintre aceste achiziții vor fi transfrontaliere.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157667.mp3	Cu alte cuvinte, vechiul sistem a fost revizuit.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157673.mp3	Nu numai ca l-ati lovit.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157674.mp3	Toate statele lumii trebuie să facă la fel.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157675.mp3	Cum vor fi cheltuiţi aceşti bani?	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157676.mp3	Deocamdată nu se cunoaște valoarea prejudiciului.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157677.mp3	Raportul se lansează apoi în solicitări utopice.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157698.mp3	Astfel de arme şi tehnologii au proliferat.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157699.mp3	De ce se fac reduceri la acest program?	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157701.mp3	Noi nu avem posibilitatea de a-i controla așa cum ne-am dori.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157702.mp3	Da, există tratatul, litera şi spiritul acestuia.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157723.mp3	Consider că aceste măsuri sunt absolut necesare.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157724.mp3	Dacă nu sunt, atunci apare o problemă.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157725.mp3	Sper că domnul comisar va confirma acest lucru.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157726.mp3	Struan a vorbit din inimă şi are dreptate.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35157727.mp3	Credeţi că se va întâmpla acest lucru?	0	0	twenties	male	Bucharest	ro	
